drugCode,drugName,companyName,drugCategory,diseaseCategory
201701635,네오아토정20밀리그램(아토르바스타틴칼슘수화물),(주)녹십자,의약품,당뇨
202105546,네오엠파정10밀리그램(엠파글리플로진),(주)녹십자,의약품,당뇨
202105545,네오엠파정25밀리그램(엠파글리플로진),(주)녹십자,의약품,당뇨
201800298,네오캄정480밀리그램(알티옥트산트로메타민염),(주)유유제약,의약품,당뇨
201804331,네오텔미정40밀리그램(텔미사르탄),신일제약(주),의약품,당뇨
201804330,네오텔미정80밀리그램(텔미사르탄),신일제약(주),의약품,당뇨
201306948,네옥트정(티옥트산)(수출명:COBUNA),(주)넥스팜코리아,의약품,당뇨
202200119,넥스글립틴듀오정50/850밀리그램,(주)바이넥스,의약품,당뇨
202200118,넥스글립틴듀오정50/500밀리그램,(주)바이넥스,의약품,당뇨
202200117,넥스글립틴듀오정50/1000밀리그램,(주)바이넥스,의약품,당뇨
202005610,넥스글립틴정100밀리그램(시타글립틴염산염수화물),(주)바이넥스,의약품,당뇨
202005612,넥스글립틴정25밀리그램(시타글립틴염산염수화물),(주)바이넥스,의약품,당뇨
202005611,넥스글립틴정50밀리그램(시타글립틴염산염수화물),(주)바이넥스,의약품,당뇨
201603289,넥스폴민서방정(메트포르민염산염),(주)넥스팜코리아,의약품,당뇨
201310349,넥스핀장용정100mg(아스피린),(주)넥스팜코리아,의약품,당뇨
199401029,노디아렉스정(글리클라지드),삼남제약(주),의약품,당뇨
199907081,노보넘정1.0밀리그람(레파글리니드),노보노디스크제약(주),의약품,당뇨
199907080,노보넘정2.0밀리그람(레파글리니드),노보노디스크제약(주),의약품,당뇨
200210110,노보래피드주100단위/밀리리터(인슐린아스파트),노보노디스크제약(주),생물의약품,당뇨
200210111,노보래피드플렉스펜주100단위/밀리리터(인슐린아스파트),노보노디스크제약(주),생물의약품,당뇨
200307983,"노보믹스30플렉스펜주100단위/밀리리터(인슐린아스파트,유전자재조합)",노보노디스크제약(주),생물의약품,당뇨
200806023,노보믹스50플렉스펜주 100단위/밀리리터,노보노디스크제약(주),생물의약품,당뇨
201208463,노보틴서방정(메트포르민염산염),오스틴제약(주),의약품,당뇨
200709062,노콜레스연질캡슐,조아제약(주),의약품,당뇨
200809659,노토바정5mg/10mg,오스틴제약(주),의약품,당뇨
200703681,노플라그정(사르포그렐레이트염산염),대화제약(주),의약품,당뇨
201702681,논플라그정100밀리그램(사르포그렐레이트염산염),풍림무약(주),의약품,당뇨
201604000,뉴그릴정(글리메피리드),에스에스팜(주),의약품,당뇨
202006525,뉴글리클라메트정500/80mg(수출용),(주)다림바이오텍,의약품,당뇨
201603557,뉴글리필드엠정,안국뉴팜(주),의약품,당뇨
201603555,뉴글리필드정2밀리그램(글리메피리드),안국뉴팜(주),의약품,당뇨
201603556,뉴글리필드정4밀리그램(글리메피리드),안국뉴팜(주),의약품,당뇨
201906128,뉴라젠타정(리나글립틴),대한뉴팜(주),의약품,당뇨
201903723,뉴레탈정50밀리그램(실로스타졸),(주)다산제약,의약품,당뇨
201904187,뉴로사탄정100mg(로사르탄칼륨),대한뉴팜(주),의약품,당뇨
201904186,뉴로사탄정50mg(로사르탄칼륨),대한뉴팜(주),의약품,당뇨
201602761,뉴로살정(로사르탄칼륨),안국뉴팜(주),의약품,당뇨
200704799,뉴로센크림(천연캡사이신)(수출용),태극제약(주),의약품,당뇨
201800179,뉴로시드정(알티옥트산트로메타민염),(주)인트로바이오파마,의약품,당뇨
200502655,뉴로치오에이치알정(티옥트산),명문제약(주),의약품,당뇨
201403635,뉴로치온에이치알정(티옥트산),(주)마더스제약,의약품,당뇨
200501420,뉴로탄정(로사르탄칼륨),한국유니온제약(주),의약품,당뇨
202000113,뉴로탄정100mg(로사르탄칼륨),한국유니온제약(주),의약품,당뇨
200700110,뉴로텍정200밀리그램(치옥트산)(수출용),일양바이오팜(주),의약품,당뇨
200200152,뉴로패시드오디정600밀리그램(티옥트산),(주)종근당,의약품,당뇨
200000223,뉴로패시드정(티옥트산),(주)종근당,의약품,당뇨
201403277,뉴리포에이취알정(티옥트산),경동제약(주),의약품,당뇨
202002032,뉴메트서방정500밀리그램(메트포르민염산염),하나제약(주),의약품,당뇨
201901971,뉴메트정500밀리그램(메트포르민염산염),하나제약(주),의약품,당뇨
200811250,뉴바스트정10밀리그램(아토르바스타틴스트론튬오수화물),한미약품(주),의약품,당뇨
200811251,뉴바스트정20밀리그램(아토르바스타틴스트론튬오수화물),한미약품(주),의약품,당뇨
200811252,뉴바스트정40밀리그램(아토르바스타틴스트론튬오수화물),한미약품(주),의약품,당뇨
200811253,뉴바스트정80밀리그램(아토르바스타틴스트론튬오수화물),한미약품(주),의약품,당뇨
202004605,뉴스타젯알정10/10밀리그램,삼진제약(주),의약품,당뇨
202004606,뉴스타젯알정10/20밀리그램,삼진제약(주),의약품,당뇨
202004607,뉴스타젯알정10/5밀리그램,삼진제약(주),의약품,당뇨
202100218,뉴스타젯에이정10/20밀리그램,삼진제약(주),의약품,당뇨
202100220,뉴스타젯에이정10/10밀리그램,삼진제약(주),의약품,당뇨
202100219,뉴스타젯에이정10/40밀리그램,삼진제약(주),의약품,당뇨
201206319,뉴스타틴에이정10밀리그램(아토르바스타틴칼슘삼수화물),삼진제약(주),의약품,당뇨
201206318,뉴스타틴에이정20밀리그램(아토르바스타틴칼슘삼수화물),삼진제약(주),의약품,당뇨
201405997,뉴스타틴에이정40밀리그램(아토르바스타틴칼슘삼수화물),삼진제약(주),의약품,당뇨
201801356,뉴스피린장용정100밀리그램(아스피린),(주)다산제약,의약품,당뇨
202202198,뉴시가정10밀리그램(다파글리플로진프로판디올수화물),(주)유유제약,의약품,당뇨
202300197,"뉴시타글로진정10/100밀리그램(다파글리플로진, 시타글립틴)",안국뉴팜(주),의약품,당뇨
201800820,뉴심바드정(심바스타틴),안국뉴팜(주),의약품,당뇨
202101555,뉴아토르젯정10/10밀리그램,안국뉴팜(주),의약품,당뇨
202101554,뉴아토르젯정10/20밀리그램,안국뉴팜(주),의약품,당뇨
202101553,뉴아토르젯정10/40밀리그램,안국뉴팜(주),의약품,당뇨
201602765,뉴아토르타정10밀리그램(아토르바스타틴칼슘삼수화물),안국뉴팜(주),의약품,당뇨
201602763,뉴아토르타정20밀리그램(아토르바스타틴칼슘삼수화물),안국뉴팜(주),의약품,당뇨
201602764,뉴아토르타정40밀리그램(아토르바스타틴칼슘삼수화물),안국뉴팜(주),의약품,당뇨
200301072,뉴오시드정(치옥트산)(수출용),(주)동구바이오제약,의약품,당뇨
201708583,뉴옥시드정480밀리그램(알티옥트산트로메타민염),(주)동구바이오제약,의약품,당뇨
202400470,"뉴젠타씨알정(리나글립틴,메트포르민)",한국유나이티드제약(주),의약품,당뇨
201801101,뉴치옥트민정(알티옥트산트로메타민염),안국뉴팜(주),의약품,당뇨
201508481,뉴코사르정50밀리그램(로사르탄칼륨),(주)다산제약,의약품,당뇨
200402092,뉴타정(실로스타졸),오스틴제약(주),의약품,당뇨
201403197,뉴텔미정40mg(텔미사르탄),오스틴제약(주),의약품,당뇨
201308048,뉴토르정10밀리그램(아토르바스타틴칼슘삼수화물),대한뉴팜(주),의약품,당뇨
201403432,뉴토르정20밀리그램(아토르바스타틴칼슘삼수화물),대한뉴팜(주),의약품,당뇨
202101604,뉴토젯정10/10밀리그램,대한뉴팜(주),의약품,당뇨
202101608,뉴토젯정10/20밀리그램,대한뉴팜(주),의약품,당뇨
202101609,뉴토젯정10/40밀리그램,대한뉴팜(주),의약품,당뇨
201708154,뉴티오정480밀리그램(알티옥트산트로메타민염),(주)바이넥스,의약품,당뇨
202202179,뉴팜다파글리플로진정10밀리그램(다파글리플로진프로판디올수화물),안국뉴팜(주),의약품,당뇨
202204210,뉴팜다파글리플로진정5밀리그램(다파글리플로진프로판디올수화물),안국뉴팜(주),의약품,당뇨
202106790,뉴팜도베실산정500밀리그램(도베실산칼슘수화물),안국뉴팜(주),의약품,당뇨
201403873,뉴펙스듀오정5mg/20mg,한국유나이티드제약(주),의약품,당뇨
201403872,뉴펙스듀오정5mg/10mg,한국유나이티드제약(주),의약품,당뇨
201300047,뉴펙스정10밀리그램(아토르바스타틴칼슘수화물),한국유나이티드제약(주),의약품,당뇨
201208998,뉴펙스정20밀리그램(아토르바스타틴칼슘수화물),한국유나이티드제약(주),의약품,당뇨
201903509,뉴포그릴SR정300mg(사르포그렐레이트염산염),대한뉴팜(주),의약품,당뇨
202003508,뉴플라그서방정300밀리그램(사르포그렐레이트염산염),(주)새한제약,의약품,당뇨
200906578,뉴피오정(피오글리타존염산염),하나제약(주),의약품,당뇨
201902690,뉴피토정10밀리그램(아토르바스타틴칼슘수화물),(주)라이트팜텍,의약품,당뇨
201902555,뉴피토정20밀리그램(아토르바스타틴칼슘수화물),(주)라이트팜텍,의약품,당뇨
201100500,니네틸정,동국제약(주),의약품,당뇨
202200210,다글로시타정10/100밀리그램,알리코제약(주),의약품,당뇨
202200913,다글로진정10밀리그램(다파글리플로진프로판디올수화물),알리코제약(주),의약품,당뇨
202200929,다글로진정5밀리그램(다파글리플로진프로판디올수화물),알리코제약(주),의약품,당뇨
201907770,다글리엠정2/500밀리그램,화일약품(주),의약품,당뇨
201308597,다글리정(글리메피리드),화일약품(주),의약품,당뇨
202300293,"다글립정10/100밀리그램(다파글리플로진, 시타글립틴)",(주)이든파마,의약품,당뇨
202000688,다나릴정(글리메피리드),대원바이오텍주식회사,의약품,당뇨
201907717,다나젠실로스타졸서방캡슐200mg,대원바이오텍주식회사,의약품,당뇨
201907718,다나젠실로스타졸서방캡슐100mg,대원바이오텍주식회사,의약품,당뇨
202201307,다낼리아엠서방정10/750밀리그램,한국휴텍스제약(주),의약품,당뇨
202201308,다낼리아엠서방정10/500밀리그램,한국휴텍스제약(주),의약품,당뇨
202201306,다낼리아엠서방정20/1000밀리그램,한국휴텍스제약(주),의약품,당뇨
202100781,다낼리아정20밀리그램(테네리글립틴염산염수화물),한국휴텍스제약(주),의약품,당뇨
202300589,다누메트엑스알서방정100/1000밀리그램,주식회사케이에스제약,의약품,당뇨
202300587,다누메트엑스알서방정50/500밀리그램,주식회사케이에스제약,의약품,당뇨
202300588,다누메트엑스알서방정50/1000밀리그램,주식회사케이에스제약,의약품,당뇨
202300832,다누메트정50/1000밀리그램,주식회사케이에스제약,의약품,당뇨
202300830,다누메트정50/500밀리그램,주식회사케이에스제약,의약품,당뇨
202300831,다누메트정50/850밀리그램,주식회사케이에스제약,의약품,당뇨
202102661,다누비아정100밀리그램(시타글립틴염산염수화물),주식회사케이에스제약,의약품,당뇨
202102662,다누비아정25밀리그램(시타글립틴염산염수화물),주식회사케이에스제약,의약품,당뇨
202102660,다누비아정50밀리그램(시타글립틴염산염수화물),주식회사케이에스제약,의약품,당뇨
202300271,다누시가정10/100밀리그램,주식회사케이에스제약,의약품,당뇨
201903324,다림아토르바스타틴정20밀리그램(아토르바스타틴칼슘삼수화물)(수출용),(주)다림바이오텍,의약품,당뇨
202106882,다메트서방정10/1000밀리그램,(주)바이넥스,의약품,당뇨
202106883,다메트서방정5/1000밀리그램,(주)바이넥스,의약품,당뇨
202204073,다메트서방정5/500밀리그램,(주)바이넥스,의약품,당뇨
201601226,"다비듀오정10/10밀리그램(에제티미브, 로수바스타틴칼슘)",(주)녹십자,의약품,당뇨
201601227,"다비듀오정10/20밀리그램(에제티미브, 로수바스타틴칼슘)",(주)녹십자,의약품,당뇨
201601225,"다비듀오정10/5밀리그램(에제티미브, 로수바스타틴칼슘)",(주)녹십자,의약품,당뇨
